date/time,settlement id,type,order id,sku,description,quantity,marketplace,account type,fulfillment,order city,order state,order postal,tax collection model,product sales,product sales tax,shipping credits,shipping credits tax,gift wrap credits,giftwrap credits tax,promotional rebates,promotional rebates tax,marketplace withheld tax,selling fees,fba fees,other transaction fees,other,total
"Jul 5, 2021 4:12:22 PM PDT",14414331861,Order,113-3268388-6657854,S&L-ARS-198-Cuticle-Scissors,ARSUK Professional Stainless Steel Finger Toe Nail Scissors Curved Manicure Cuticle Scissors,1,amazon.com,Standard Orders,Amazon,DETROIT,MI,48224-2072,MarketplaceFacilitator,4.34,0.26,0,0,0,0,0,0,-0.26,-0.78,-2.16,0,0,1.4
"Jul 5, 2021 5:28:44 PM PDT",14414331861,Order,111-5934165-8725038,USA_TMI-1302-6_Black_Tweezer,"Slant Eyebrow Tweezers for Women - Professional Stainless Steel Tweezer, Best Tweezers for Eyebrows - Great Precision Facial Hair Remover, Ingrown Hai",1,amazon.com,Standard Orders,Amazon,LINCOLN CITY,OR,97367-1530,,3.99,0,0,0,0,0,0,0,0,-0.72,-2.7,0,0,0.57
"Jul 5, 2021 6:42:06 PM PDT",14414331861,Order,114-6882718-4385008,FBA-ARS-218_ToothScalar,"Joy Pet 6-1/2-Inch Double Headed Tarter Remover/Scraper, Stainless",1,amazon.com,Standard Orders,Amazon,Snellville,GA,30039,MarketplaceFacilitator,4.19,0.25,0,0,0,0,0,0,-0.25,-0.76,-2.16,0,0,1.27
"Jul 5, 2021 7:07:52 PM PDT",14414331861,Order,112-3554788-4591414,FBA_4PP_10pc_Glow_inthedark_Marbles,ARSUK 10pcs Large Handmade Glow in The Dark Doted Style Glass Marbles Sports Toys & Outdoor (10 Pcs Glow in The Dark Marbles),1,amazon.com,Standard Orders,Amazon,RUTHERFORD,NJ,07070-2238,MarketplaceFacilitator,12.69,0.84,0,0,0,0,0,0,-0.84,-2.28,-3.64,0,0,6.77
"Jul 5, 2021 7:31:48 PM PDT",14414331861,Order,112-2088647-6060240,FBA-JxII-1499-DENTAL-MIRROR,2 Pieces Dental Mouth Mirror Anti-Fog Oral Mirror Teeth Mouth Dental Mirror Teeth Inspection Mirror Curve Angle Dentist Oral Care Tool Home Use Tools,1,amazon.com,Standard Orders,Amazon,SUSSEX,NJ,07461-3003,MarketplaceFacilitator,4.99,0.33,0,0,0,0,0,0,-0.33,-0.48,-3.47,0,0,1.04
"Jul 5, 2021 10:21:06 PM PDT",14414331861,Order,113-4637350-1696239,EU_5xpp_SpeedLoader-155_BLK,ARSUK Airsoft BB Speedloader 90 Round Black Plastic for 6mm BBS Gun Pistol Magazine (155 Rd BB Loader Black),1,amazon.com,Standard Orders,Amazon,SAGINAW,MI,48601-5929,MarketplaceFacilitator,7.29,0.44,0,0,0,0,0,0,-0.44,-1.31,-3.47,0,0,2.51
"Jul 5, 2021 10:44:40 PM PDT",14414331861,Order,113-5126395-0174657,EU_5xpp_SpeedLoader-155_BLK,ARSUK Airsoft BB Speedloader 90 Round Black Plastic for 6mm BBS Gun Pistol Magazine (155 Rd BB Loader Black),1,amazon.com,Standard Orders,Amazon,ROWLAND HEIGHTS,CA,91748-2144,MarketplaceFacilitator,7.29,0.69,0,0,0,0,0,0,-0.69,-1.31,-3.47,0,0,2.51
"Jul 6, 2021 12:36:56 AM PDT",14414331861,Order,113-6943310-6656222,S&L-ARS-198-Cuticle-Scissors,ARSUK Professional Stainless Steel Finger Toe Nail Scissors Curved Manicure Cuticle Scissors,1,amazon.com,Standard Orders,Amazon,SOUTH EUCLID,OH,44121-3129,MarketplaceFacilitator,4.34,0.35,0,0,0,0,0,0,-0.35,-0.78,-2.16,0,0,1.4
"Jul 6, 2021 7:10:24 AM PDT",14414331861,Order,113-5477129-9784255,FBA-JxII-1499-DENTAL-MIRROR,2 Pieces Dental Mouth Mirror Anti-Fog Oral Mirror Teeth Mouth Dental Mirror Teeth Inspection Mirror Curve Angle Dentist Oral Care Tool Home Use Tools,1,amazon.com,Standard Orders,Amazon,FARMINGTON,NY,14425-9557,MarketplaceFacilitator,4.99,0.37,0,0,0,0,0,0,-0.37,-0.48,-3.47,0,0,1.04
"Jul 6, 2021 8:10:31 AM PDT",14414331861,Order,114-2640619-8402657,FBA_Cx7D_ARS207/TMI-1498_dental mirror,Dental Mouth Mirror Anti-Fog Oral Mirror Teeth Mouth Dental Mirror Teeth Inspection Mirror Curve Angle Dentist Oral Care Tool Home Use Tools (Dental M,1,amazon.com,Standard Orders,Amazon,SAINT ALBANS,NY,11412-1118,MarketplaceFacilitator,3.99,0,0,0,0,0,0,0,0,-0.38,-2.16,0,0,1.45
"Jul 6, 2021 8:56:37 AM PDT",14414331861,Order,113-0543358-6586669,FBA-JxII-1499-DENTAL-MIRROR,2 Pieces Dental Mouth Mirror Anti-Fog Oral Mirror Teeth Mouth Dental Mirror Teeth Inspection Mirror Curve Angle Dentist Oral Care Tool Home Use Tools,1,amazon.com,Standard Orders,Amazon,NICEVILLE,FL,32578-1634,MarketplaceFacilitator,4.99,0.35,0,0,0,0,0,0,-0.35,-0.48,-3.47,0,0,1.04
"Jul 6, 2021 9:18:21 AM PDT",14414331861,Order,112-7702081-0016253,USA_S&L_BB_loader 90 Rd Clear,ARSUK Airsoft BB Speedloader 90 Round Black Plastic for 6mm BBS Gun Pistol Magazine (BB Loader 90 Transparent),1,amazon.com,Standard Orders,Amazon,PAWTUCKET,RI,02860-8900,MarketplaceFacilitator,6.19,0.43,5.99,0,0,0,-5.99,0,-0.43,-1.12,-2.16,0,0,2.91
"Jul 6, 2021 9:23:10 AM PDT",14414331861,Order,112-0740027-5336238,FBA-ARS-218_ToothScalar,"Joy Pet 6-1/2-Inch Double Headed Tarter Remover/Scraper, Stainless",1,amazon.com,Standard Orders,Amazon,APPLETON,WI,54914-8538,MarketplaceFacilitator,4.19,0.23,0,0,0,0,0,0,-0.23,-0.76,-2.16,0,0,1.27
"Jul 6, 2021 10:35:10 AM PDT",14414331861,Order,112-5737922-4985062,A0xpp_Code:3501-30-Brass_TH_Wall,ARSUK Paper Towel Kitchen Roll Tissue Holder Large Dispenser Rack Wall Mounted fits in a Cupboard or Under Cabinet Metal (Brass),2,amazon.com,Standard Orders,Amazon,CREIGHTON,MO,64739-8655,,9.98,0,0,0,0,0,0,0,0,-1.8,-7.28,0,0,0.9
"Jul 6, 2021 11:47:53 AM PDT",14414331861,Order,113-5653229-7480241,S&L-ARS-198-Cuticle-Scissors,ARSUK Professional Stainless Steel Finger Toe Nail Scissors Curved Manicure Cuticle Scissors,1,amazon.com,Standard Orders,Amazon,WATAUGA,TX,76148-1924,MarketplaceFacilitator,4.34,0.35,0,0,0,0,0,0,-0.35,-0.78,-2.16,0,0,1.4
"Jul 6, 2021 12:43:41 PM PDT",14414331861,Order,113-5846241-7773843,FBA-ARS-218_ToothScalar,"Joy Pet 6-1/2-Inch Double Headed Tarter Remover/Scraper, Stainless",1,amazon.com,Standard Orders,Amazon,BOSTON,MA,02115-6416,MarketplaceFacilitator,4.19,0.26,0,0,0,0,0,0,-0.26,-0.76,-2.16,0,0,1.27
"Jul 6, 2021 12:44:51 PM PDT",14414331861,Order,111-8141871-3897867,FBA_Cx7D_ARS207/TMI-1498_dental mirror,Dental Mouth Mirror Anti-Fog Oral Mirror Teeth Mouth Dental Mirror Teeth Inspection Mirror Curve Angle Dentist Oral Care Tool Home Use Tools (Dental M,1,amazon.com,Standard Orders,Amazon,Ruskin,FL,33570,MarketplaceFacilitator,3.99,0.3,0,0,0,0,0,0,-0.3,-0.38,-2.16,0,0,1.45
"Jul 6, 2021 1:03:31 PM PDT",14414331861,Order,112-9143088-8325836,USA_TMI-1302-5_Red_Tweezer,"Slant Eyebrow Tweezers for Women - Professional Stainless Steel Tweezer, Best Tweezers for Eyebrows - Great Precision Facial Hair Remover, Ingrown Hai",1,amazon.com,Standard Orders,Amazon,NEW CASTLE,DE,19720-2776,,3.99,0,0,0,0,0,0,0,0,-0.72,-2.7,0,0,0.57
"Jul 6, 2021 1:51:40 PM PDT",14414331861,Order,113-8791469-6463420,S&L-ARS-198-Cuticle-Scissors,ARSUK Professional Stainless Steel Finger Toe Nail Scissors Curved Manicure Cuticle Scissors,1,amazon.com,Standard Orders,Amazon,LOS ANGELES,CA,90039-3006,MarketplaceFacilitator,4.34,0.41,0,0,0,0,0,0,-0.41,-0.78,-2.16,0,0,1.4
"Jul 6, 2021 2:54:25 PM PDT",14414331861,Order,114-0683123-4281859,EU_5xpp_SpeedLoader-155_BLK,ARSUK Airsoft BB Speedloader 90 Round Black Plastic for 6mm BBS Gun Pistol Magazine (155 Rd BB Loader Black),1,amazon.com,Standard Orders,Amazon,OXNARD,CA,93036-2210,MarketplaceFacilitator,7.29,0.67,0,0,0,0,0,0,-0.67,-1.31,-3.47,0,0,2.51
"Jul 6, 2021 2:54:28 PM PDT",14414331861,Order,113-0869064-6561830,FBA-USA-1197-Stork-Black-White,"Embroidery Scissors Sewing Sharp Shears fabric crafting scissor for Threading Art Home crafts, Office Work, Vintage stork style safety Needlework Cros",1,amazon.com,Standard Orders,Amazon,WILMINGTON,DE,19803-3107,,3.49,0,0,0,0,0,0,0,0,-0.62,-2.7,0,0,0.17
"Jul 6, 2021 4:47:38 PM PDT",14414331861,Order,111-6292118-1353005,USA_S & L_Speedloader 90 Rd BLK,"ARSUK Airsoft BB Speed Loader 90 Round Black Plastic for 6mm BBS Air Rifles, Gun, Pistol Magazine",1,amazon.com,Standard Orders,Amazon,AUSTIN,TX,78737-4720,MarketplaceFacilitator,6.39,0.53,0,0,0,0,0,0,-0.53,-1.15,-2.35,0,0,2.89
"Jul 6, 2021 6:23:06 PM PDT",14414331861,Order,113-2150007-9081812,FBA-ARS-218_ToothScalar,"Joy Pet 6-1/2-Inch Double Headed Tarter Remover/Scraper, Stainless",1,amazon.com,Standard Orders,Amazon,HAMMONTON,NJ,08037-1617,MarketplaceFacilitator,4.19,0.28,0,0,0,0,0,0,-0.28,-0.76,-2.16,0,0,1.27
"Jul 6, 2021 7:08:14 PM PDT",14414331861,Refund,111-1397060-9617040,07x4p_Code:3501-30-Chrome_th_Wall,ARSUK Paper Towel Kitchen roll Holder Toilet Tissue Wall Mounted Under Cabinet Black Rose Gold White Cupboard Brass Tree and Set Tower Copper Chrome M,1,amazon.com,Standard Orders,Amazon,SAINT CHARLES,MO,63304-3463,,-5.19,0,0,0,0,0,0,0,0,0.75,0,0,0,-4.44
"Jul 6, 2021 9:37:59 PM PDT",14414331861,Order,111-4976046-6006659,USA_S & L_Speedloader 90 Rd BLK,"ARSUK Airsoft BB Speed Loader 90 Round Black Plastic for 6mm BBS Air Rifles, Gun, Pistol Magazine",1,amazon.com,Standard Orders,Amazon,SANTA ROSA,CA,95401-6344,MarketplaceFacilitator,6.39,0.59,0,0,0,0,0,0,-0.59,-1.15,-2.35,0,0,2.89
"Jul 6, 2021 10:07:39 PM PDT",14414331861,Order,111-7753297-5551412,FBA_Cx7D_ARS207/TMI-1498_dental mirror,Dental Mouth Mirror Anti-Fog Oral Mirror Teeth Mouth Dental Mirror Teeth Inspection Mirror Curve Angle Dentist Oral Care Tool Home Use Tools (Dental M,1,amazon.com,Standard Orders,Amazon,NASHUA,NH,03062-1285,,3.99,0,0,0,0,0,0,0,0,-0.38,-2.16,0,0,1.45
"Jul 6, 2021 10:51:12 PM PDT",14414331861,Order,114-3724371-7382630,FBA-JxII-1499-DENTAL-MIRROR,2 Pieces Dental Mouth Mirror Anti-Fog Oral Mirror Teeth Mouth Dental Mirror Teeth Inspection Mirror Curve Angle Dentist Oral Care Tool Home Use Tools,1,amazon.com,Standard Orders,Amazon,Brooklyn,NY,11230-1233,MarketplaceFacilitator,4.99,0.44,0,0,0,0,0,0,-0.44,-0.48,-3.47,0,0,1.04
"Jul 6, 2021 11:27:20 PM PDT",14414331861,Order,111-6944327-5866637,EU_5xpp_SpeedLoader-155_BLK,ARSUK Airsoft BB Speedloader 90 Round Black Plastic for 6mm BBS Gun Pistol Magazine (155 Rd BB Loader Black),1,amazon.com,Standard Orders,Amazon,Kendallville,Indiana,46755-2190,MarketplaceFacilitator,7.29,0.51,0,0,0,0,0,0,-0.51,-1.31,-3.47,0,0,2.51
"Jul 6, 2021 11:36:35 PM PDT",14414331861,Order,112-1961909-6761807,USA_S & L_Speedloader 90 Rd BLK,"ARSUK Airsoft BB Speed Loader 90 Round Black Plastic for 6mm BBS Air Rifles, Gun, Pistol Magazine",1,amazon.com,Standard Orders,Amazon,BIG POOL,MD,21711-1221,MarketplaceFacilitator,6.39,0.38,0,0,0,0,0,0,-0.38,-1.15,-2.35,0,0,2.89
"Jul 7, 2021 12:20:16 AM PDT",14414331861,Order,112-2928668-5273839,S&L-ARS-198-Cuticle-Scissors,ARSUK Professional Stainless Steel Finger Toe Nail Scissors Curved Manicure Cuticle Scissors,1,amazon.com,Standard Orders,Amazon,LOS ANGELES,CA,90027-5905,MarketplaceFacilitator,4.34,0.41,0,0,0,0,0,0,-0.41,-0.78,-2.16,0,0,1.4
"Jul 7, 2021 1:15:00 AM PDT",14414331861,Order,114-0234643-3984206,FBA-JxII-1499-DENTAL-MIRROR,2 Pieces Dental Mouth Mirror Anti-Fog Oral Mirror Teeth Mouth Dental Mirror Teeth Inspection Mirror Curve Angle Dentist Oral Care Tool Home Use Tools,1,amazon.com,Standard Orders,Amazon,San Jose,CA,95129,MarketplaceFacilitator,4.99,0.47,0,0,0,0,0,0,-0.47,-0.48,-3.47,0,0,1.04
"Jul 7, 2021 1:44:42 AM PDT",14414331861,Adjustment,,FBA-USA-1207-Pink-Zebra,FBA Inventory Reimbursement - Lost:Warehouse,1,,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.54,1.54
"Jul 7, 2021 3:14:45 AM PDT",14414331861,Order,113-2396269-5801833,SML_BBs_0.20g_1K_Bio_Bag_WHT,"ARSUK Airsoft BB Pellets 6mm 0.20g High-Grade Paintball Softair Ammunition for BBS Air Rifles, Pistols, Guns, and Airsoft Magazines Bullets",1,amazon.com,Standard Orders,Amazon,Valley,ALABAMA,36854,MarketplaceFacilitator,7.39,0.59,0,0,0,0,0,0,-0.59,-1.33,-2.6,0,0,3.46
"Jul 7, 2021 7:49:12 AM PDT",14414331861,Order,112-7212774-8549013,A0xpp_Code:3501-30-Brass_TH_Wall,ARSUK Paper Towel Kitchen Roll Tissue Holder Large Dispenser Rack Wall Mounted fits in a Cupboard or Under Cabinet Metal (Brass),1,amazon.com,Standard Orders,Amazon,DECATUR,AL,35603-1148,MarketplaceFacilitator,4.99,0,0,0,0,0,0,0,0,-0.9,-3.64,0,0,0.45
"Jul 7, 2021 8:02:04 AM PDT",14414331861,Order,114-6812659-8209012,EU_neck&Desk_MAGNIFIER-MG11B-1,"ARSUK Magnifying Magnifier Glass, LED Lighted Hands-Free Neck and Desk with Light Stand for Reading Needlework Hobby Jewelry Repair Cross Stitch Art C",1,amazon.com,Standard Orders,Amazon,SAINT PAUL,MN,55106-6543,MarketplaceFacilitator,13.99,1.1,1.73,0.14,0,0,0,0,-1.24,-2.52,-5.37,0,0,7.83
"Jul 7, 2021 8:13:06 AM PDT",14414331861,Order,112-4597772-4118635,EU_Speed_Loader_90_rounds_BLK_Cxpp,ARSUK Airsoft BB Speed Loader 90 Round Black Plastic for 6mm BBS Gun Pistol Magazine,1,amazon.com,Standard Orders,Amazon,HOLBROOK,MA,2343,MarketplaceFacilitator,6.39,0.4,0,0,0,0,0,0,-0.4,-1.15,-3.47,0,0,1.77
"Jul 7, 2021 9:05:03 AM PDT",14414331861,FBA Inventory Fee,,,FBA Inventory Storage Fee,,Amazon.com,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,-16.04,-16.04
"Jul 7, 2021 11:10:48 AM PDT",14473492441,Order,112-2371846-6589828,EU_Speed_Loader_90_rounds_BLK_Cxpp,ARSUK Airsoft BB Speed Loader 90 Round Black Plastic for 6mm BBS Gun Pistol Magazine,4,amazon.com,Standard Orders,Amazon,Burbank,CA,91505-1520,MarketplaceFacilitator,25.56,2.6,0,0,0,0,0,0,-2.6,-4.61,-13.88,0,0,7.07
"Jul 7, 2021 12:04:47 PM PDT",14473492441,Order,113-2389750-0832209,FBA-USA-1197-Stork-Black-White,"Embroidery Scissors Sewing Sharp Shears fabric crafting scissor for Threading Art Home crafts, Office Work, Vintage stork style safety Needlework Cros",1,amazon.com,Standard Orders,Amazon,NAPA,CA,94559-4247,MarketplaceFacilitator,3.49,0.27,0,0,0,0,0,0,-0.27,-0.62,-2.7,0,0,0.17
"Jul 7, 2021 1:38:13 PM PDT",14473492441,Order,112-0337526-1534668,S&L-ARS-198-Cuticle-Scissors,ARSUK Professional Stainless Steel Finger Toe Nail Scissors Curved Manicure Cuticle Scissors,1,amazon.com,Standard Orders,Amazon,CAVE CREEK,AZ,85331-8023,MarketplaceFacilitator,4.34,0.4,0,0,0,0,0,0,-0.4,-0.78,-2.16,0,0,1.4
"Jul 7, 2021 3:33:52 PM PDT",14473492441,Order,112-3869789-0433867,EU_5xpp_SpeedLoader-155_BLK,ARSUK Airsoft BB Speedloader 90 Round Black Plastic for 6mm BBS Gun Pistol Magazine (155 Rd BB Loader Black),1,amazon.com,Standard Orders,Amazon,LAYTON,UT,84040-8536,MarketplaceFacilitator,7.29,0.53,0,0,0,0,0,0,-0.53,-1.31,-3.47,0,0,2.51
"Jul 7, 2021 5:17:32 PM PDT",14473492441,Order,111-7311867-2073837,USA_S & L_Speedloader 90 Rd BLK,"ARSUK Airsoft BB Speed Loader 90 Round Black Plastic for 6mm BBS Air Rifles, Gun, Pistol Magazine",1,amazon.com,Standard Orders,Amazon,Cheyenne,WY,82007,MarketplaceFacilitator,6.39,0.38,0,0,0,0,0,0,-0.38,-1.15,-2.35,0,0,2.89
"Jul 7, 2021 6:35:24 PM PDT",14473492441,Order,111-4776491-5722641,"D5xPP_TMI-1103-02_Stomach_Pump_22""","Veterinary Stomach Pump 22"" Surgical Instrument Specialists Stainless Steel Animal Stomach Relief Pump Tube for Stomach Upset, Constipation Relief for",1,amazon.com,Standard Orders,Amazon,LITCHFIELD,MN,55355-4745,MarketplaceFacilitator,73.99,5.09,0,0,0,0,0,0,-5.09,-13.32,-9.42,0,0,51.25
"Jul 7, 2021 8:16:25 PM PDT",14473492441,Adjustment,113-0580960-3293009,EU_3xpp_speedloader90_black,FBA Inventory Reimbursement - Customer Return,1,,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2.47,2.47
"Jul 7, 2021 11:17:28 PM PDT",14473492441,Order,112-9283674-5818663,FBA-ARS-218_ToothScalar,"Joy Pet 6-1/2-Inch Double Headed Tarter Remover/Scraper, Stainless",1,amazon.com,Standard Orders,Amazon,ALBURTIS,PA,18011-2548,MarketplaceFacilitator,4.19,0.25,5.99,0.36,0,0,0,0,-0.61,-0.76,-8.15,0,0,1.27
"Jul 7, 2021 11:52:47 PM PDT",14473492441,Order,114-1822149-2411455,S&L-ARS-198-Cuticle-Scissors,ARSUK Professional Stainless Steel Finger Toe Nail Scissors Curved Manicure Cuticle Scissors,1,amazon.com,Standard Orders,Amazon,BROOKLYN,NY,11210-3738,MarketplaceFacilitator,4.34,0.39,0,0,0,0,0,0,-0.39,-0.78,-2.16,0,0,1.4
"Jul 7, 2021 11:53:12 PM PDT",14473492441,Order,113-4652523-4912246,S&L-ARS-198-Cuticle-Scissors,ARSUK Professional Stainless Steel Finger Toe Nail Scissors Curved Manicure Cuticle Scissors,1,amazon.com,Standard Orders,Amazon,IRVINE,CA,92618-7012,MarketplaceFacilitator,4.34,0.34,0,0,0,0,0,0,-0.34,-0.78,-2.16,0,0,1.4
"Jul 8, 2021 12:56:59 AM PDT",14473492441,Order,112-8080035-4011451,SML_BBs_0.20g_1K_Bio_Bag_WHT,"ARSUK Airsoft BB Pellets 6mm 0.20g High-Grade Paintball Softair Ammunition for BBS Air Rifles, Pistols, Guns, and Airsoft Magazines Bullets",1,amazon.com,Standard Orders,Amazon,CENTENNIAL,CO,80016-1713,MarketplaceFacilitator,7.39,0.5,0,0,0,0,0,0,-0.5,-1.33,-2.6,0,0,3.46
"Jul 8, 2021 1:42:28 AM PDT",14473492441,Order,113-4517628-9804206,EU_neck&Desk_MAGNIFIER-MG11B-1,"ARSUK Magnifying Magnifier Glass, LED Lighted Hands-Free Neck and Desk with Light Stand for Reading Needlework Hobby Jewelry Repair Cross Stitch Art C",1,amazon.com,Standard Orders,Amazon,ST AUGUSTINE,FL,32080-2312,MarketplaceFacilitator,13.99,0.91,0,0,0,0,0,0,-0.91,-2.52,-3.64,0,0,7.83
"Jul 8, 2021 2:42:38 AM PDT",14473492441,Order,111-4690233-0281042,USA_S & L_Speedloader 90 Rd BLK,"ARSUK Airsoft BB Speed Loader 90 Round Black Plastic for 6mm BBS Air Rifles, Gun, Pistol Magazine",1,amazon.com,Standard Orders,Amazon,CHIMAYO,NM,87522-0802,MarketplaceFacilitator,6.39,0.44,0,0,0,0,0,0,-0.44,-1.15,-2.35,0,0,2.89
"Jul 8, 2021 2:49:19 AM PDT",14473492441,Order,111-4853662-4233825,S&L-ARS-198-Cuticle-Scissors,ARSUK Professional Stainless Steel Finger Toe Nail Scissors Curved Manicure Cuticle Scissors,1,amazon.com,Standard Orders,Amazon,LANCASTER,CA,93534-2328,MarketplaceFacilitator,4.34,0.44,0,0,0,0,0,0,-0.44,-0.78,-2.16,0,0,1.4
"Jul 8, 2021 2:49:34 AM PDT",14473492441,Order,114-4250066-0890628,S&L-ARS-198-Cuticle-Scissors,ARSUK Professional Stainless Steel Finger Toe Nail Scissors Curved Manicure Cuticle Scissors,1,amazon.com,Standard Orders,Amazon,WOOD VILLAGE,OR,97060-9609,,4.34,0,0,0,0,0,0,0,0,-0.78,-2.16,0,0,1.4
"Jul 8, 2021 4:25:49 AM PDT",14473492441,Order,111-9203521-9899420,USA_S & L_Speedloader 90 Rd BLK,"ARSUK Airsoft BB Speed Loader 90 Round Black Plastic for 6mm BBS Air Rifles, Gun, Pistol Magazine",1,amazon.com,Standard Orders,Amazon,Dayton,TX,77535,MarketplaceFacilitator,6.39,0.43,0,0,0,0,0,0,-0.43,-1.15,-2.35,0,0,2.89
"Jul 8, 2021 7:33:10 AM PDT",14473492441,Order,111-3659580-1956229,EU_5xpp_SpeedLoader-155_BLK,ARSUK Airsoft BB Speedloader 90 Round Black Plastic for 6mm BBS Gun Pistol Magazine (155 Rd BB Loader Black),1,amazon.com,Standard Orders,Amazon,BLOOMINGTON,MN,55420-1224,MarketplaceFacilitator,7.29,0.55,0,0,0,0,0,0,-0.55,-1.31,-3.47,0,0,2.51
"Jul 8, 2021 7:46:51 AM PDT",14473492441,Order,111-5019210-9289831,B1xpp_GD001_2Pairs-Boot Rack,"ARSUK Boot Rack, Walking Boot Stand, Metal - Indoor and outdoor, Walking Boots or Shoes - The Ideal Welly, Boot or Shoe Storage Solution - Wellington",1,amazon.com,Standard Orders,Seller,INDIANAPOLIS,IN,46220-5048,MarketplaceFacilitator,89.99,6.3,39.98,0,0,0,0,0,-6.3,-23.4,0,0,0,106.57
"Jul 8, 2021 8:35:11 AM PDT",14473492441,Order,112-5438272-4560249,S&L-ARS-198-Cuticle-Scissors,ARSUK Professional Stainless Steel Finger Toe Nail Scissors Curved Manicure Cuticle Scissors,2,amazon.com,Standard Orders,Amazon,BLUFFTON,SC,29910-8331,MarketplaceFacilitator,8.68,0.6,1.43,0,0,0,-1.43,0,-2.4,-6.24,-4.32,0,0,-3.68
"Jul 8, 2021 8:35:11 AM PDT",14473492441,Order,112-5438272-4560249,S&L-ARS-198-Cuticle-Scissors,ARSUK Professional Stainless Steel Finger Toe Nail Scissors Curved Manicure Cuticle Scissors,6,amazon.com,Standard Orders,Amazon,BLUFFTON,SC,29910-8331,,26.04,1.8,4.29,0,0,0,-4.29,0,0,0,-12.96,0,0,14.88
"Jul 8, 2021 9:36:25 AM PDT",14473492441,Order,111-3723394-6992220,FBA-ARS-218_ToothScalar,"Joy Pet 6-1/2-Inch Double Headed Tarter Remover/Scraper, Stainless",1,amazon.com,Standard Orders,Amazon,LEHI,UT,84043-4196,MarketplaceFacilitator,4.19,0.3,0,0,0,0,0,0,-0.3,-0.76,-2.16,0,0,1.27
"Jul 8, 2021 11:26:14 AM PDT",14473492441,Order,111-0427270-3259411,FBA-ARS-218_ToothScalar,"Joy Pet 6-1/2-Inch Double Headed Tarter Remover/Scraper, Stainless",1,amazon.com,Standard Orders,Amazon,ROCKWALL,TX,75032,MarketplaceFacilitator,4.19,0.35,0,0,0,0,0,0,-0.35,-0.76,-2.16,0,0,1.27
"Jul 8, 2021 11:52:12 AM PDT",14473492441,Order,113-4392308-4552233,USA_S & L_Speedloader 90 Rd BLK,"ARSUK Airsoft BB Speed Loader 90 Round Black Plastic for 6mm BBS Air Rifles, Gun, Pistol Magazine",1,amazon.com,Standard Orders,Amazon,CALABASAS,CA,91302-2360,MarketplaceFacilitator,6.39,0.61,0,0,0,0,0,0,-0.61,-1.15,-2.35,0,0,2.89
"Jul 8, 2021 12:11:55 PM PDT",14473492441,Order,111-7441540-9869007,EU_5xpp_SpeedLoader-155_BLK,ARSUK Airsoft BB Speedloader 90 Round Black Plastic for 6mm BBS Gun Pistol Magazine (155 Rd BB Loader Black),2,amazon.com,Standard Orders,Amazon,FRISCO,TX,75033-3240,MarketplaceFacilitator,14.58,1.2,0,0,0,0,0,0,-1.2,-2.62,-6.94,0,0,5.02
"Jul 8, 2021 12:12:06 PM PDT",14473492441,Order,112-5531623-7369822,EU_5xpp_SpeedLoader-155_BLK,ARSUK Airsoft BB Speedloader 90 Round Black Plastic for 6mm BBS Gun Pistol Magazine (155 Rd BB Loader Black),1,amazon.com,Standard Orders,Amazon,PLANO,TX,75093-7150,MarketplaceFacilitator,7.29,0.6,0,0,0,0,0,0,-0.6,-1.31,-3.47,0,0,2.51
"Jul 8, 2021 12:44:59 PM PDT",14473492441,Transfer,,,"To your account ending in: 022, Bank Transfer ID: 4DA3IDO7465GP4B",,,Standard Orders,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,-433.21,-433.21
"Jul 8, 2021 1:10:41 PM PDT",14473492441,Order,114-5943828-0944260,EU_Speed_Loader_90_rounds_BLK_Cxpp,ARSUK Airsoft BB Speed Loader 90 Round Black Plastic for 6mm BBS Gun Pistol Magazine,1,amazon.com,Standard Orders,Amazon,MASON,OH,45040-7890,MarketplaceFacilitator,6.39,0.45,0,0,0,0,0,0,-0.45,-1.15,-3.47,0,0,1.77
"Jul 8, 2021 1:16:30 PM PDT",14473492441,Order,111-9609303-4876231,EU_Speed_Loader_90_rounds_BLK_Cxpp,ARSUK Airsoft BB Speed Loader 90 Round Black Plastic for 6mm BBS Gun Pistol Magazine,1,amazon.com,Standard Orders,Amazon,Norton,OH,44203,MarketplaceFacilitator,6.39,0.43,0,0,0,0,0,0,-0.43,-1.15,-3.47,0,0,1.77
"Jul 8, 2021 2:57:20 PM PDT",14473492441,Order,112-4232905-6587465,EU_neck&Desk_MAGNIFIER-MG11B-1,"ARSUK Magnifying Magnifier Glass, LED Lighted Hands-Free Neck and Desk with Light Stand for Reading Needlework Hobby Jewelry Repair Cross Stitch Art C",1,amazon.com,Standard Orders,Amazon,Beloit,Ks,67420,MarketplaceFacilitator,13.99,1.19,0,0,0,0,0,0,-1.19,-2.52,-3.64,0,0,7.83
