Datum/Uhrzeit,Abrechnungsnummer,Typ,Bestellnummer,SKU,Beschreibung,Menge,Marketplace,Versand,Ort der Bestellung,Bundesland,Postleitzahl,Steuererhebungsmodell,Umsätze,Produktumsatzsteuer,Gutschrift für Versandkosten,Steuer auf Versandgutschrift,Gutschrift für Geschenkverpackung,Steuer auf Geschenkverpackungsgutschriften,Rabatte aus Werbeaktionen,Steuer auf Aktionsrabatte,Einbehaltene Steuer auf Marketplace,Verkaufsgebühren,Gebühren zu Versand durch Amazon,Andere Transaktionsgebühren,Andere,Gesamt
04.07.2021 14:32:37 UTC,15751614412,Bestellung,028-4797692-5028350,Fba_CAxpp_ARS-DL-209_Desk-Lamp_Grey,"ARSUK Schreibtischlampe, Energiesparlampe mit 27w Ersatz Tageslicht Birnen (Schreibtischlampe grau mit 27W lampe)",1,amazon.de,Amazon,Schweinfurt,,97421,MarketplaceFacilitator,"23,94","4,55",0,0,0,0,0,0,"-4,55","-4,27","-4,77",0,0,"14,90"
04.07.2021 16:35:25 UTC,15751614412,Bestellung,306-6172871-4739545,EU_Axpp_Milky_Marbles_packof40,"ARSUK Glasmurmeln, Spielzeug, Deko Kugeln Durchsichtig Klare Glasmurmeln, Dekoration Glaskügelchen bunt",1,amazon.de,Amazon,Lichtenberg,Österreich,4040,MarketplaceFacilitator,"3,78","0,76","1,11","0,22",0,0,"-1,11","-0,22","-0,76","-0,68","-2,16",0,0,"0,94"
04.07.2021 19:45:59 UTC,15751614412,Bestellung,303-1119229-2372339,FBA_Dxpp_100psc_ColourMarbles,"ARSUK Glasmurmeln, Spielzeug, Deko Kugeln Durchsichtig Klare Glasmurmeln, Dekoration Glaskügelchen bunt",1,amazon.de,Amazon,Weinstadt,,71384,MarketplaceFacilitator,"10,08","1,91",0,0,0,0,0,0,"-1,91","-1,80","-2,52",0,0,"5,76"
04.07.2021 20:16:54 UTC,15751614412,Bestellung,302-9772016-1517158,FBA_Green_SprayingMop_600ml_A2xpp,ARSUK SPRAY MOP Wasser Sprühen Bodenreiniger Fliesen Marmor Küche 700 ml Micro Fibre,1,amazon.de,Amazon,Sellin,Deutschland,18586,MarketplaceFacilitator,"11,85","2,25","3,35","0,64",0,0,0,0,"-2,89","-2,12","-7,98",0,0,"5,10"
04.07.2021 21:35:12 UTC,15751614412,Bestellung,304-2149962-3869139,PAN_EU_TMI-1167_Beard&Mustache_Scissors,"ARSUK Bartschere, Schnurrbart Schere, Nase Haarentfernung Edelstahl Schere Geeignet zum Stutzen des Bartes, Nasen, Ohrenhaare, Schnurrbart und Körper",1,amazon.de,Amazon,Berlin,,13349,MarketplaceFacilitator,"5,03","0,96",0,0,0,0,0,0,"-0,96","-0,90","-1,73",0,0,"2,40"
04.07.2021 21:50:55 UTC,15751614412,Bestellung,302-6454856-9238703,FBA_27W_Replacement_Bulb_Expp,"ARSUK Leuchtstoffröhre 27 W, Ersatz für natürliches Tageslicht / Sonneneinstrahlung, FML-Lampe, ideal für BB-DL210 [Energieklasse A+++] (27W Ersat",1,amazon.de,Amazon,Köln,,51149,MarketplaceFacilitator,"15,45","2,94","1,12","0,21",0,0,"-1,12","-0,21","-2,94","-2,76","-2,66",0,0,"10,03"
04.07.2021 22:11:58 UTC,15751614412,Bestellung,304-7423003-0954744,FBA_27W_Replacement_Bulb_Expp,"ARSUK Leuchtstoffröhre 27 W, Ersatz für natürliches Tageslicht / Sonneneinstrahlung, FML-Lampe, ideal für BB-DL210 [Energieklasse A+++] (27W Ersat",1,amazon.de,Amazon,Paderborn,Nordrhein-Westfalen,33098,MarketplaceFacilitator,"15,54","2,95",0,0,0,0,0,0,"-2,95","-2,77","-2,66",0,0,"10,11"
05.07.2021 01:31:31 UTC,15751614412,Bestellung,304-5761889-0850739,8xpp_code:ARS-HM,ARSUK große handgemachte blumige im Dunkeln leuchtende Gepunktete Glasmurmeln Verschiedene Sportspielzeuge Kinderspiele Laufen,1,amazon.de,Amazon,Bergheim,NRW,50127,MarketplaceFacilitator,"10,92","2,08",0,0,0,0,0,0,"-2,08","-1,95","-2,52",0,0,"6,45"
05.07.2021 01:45:10 UTC,15751614412,Bestellung,305-6363640-6581155,8xpp_code:ARS-HM,ARSUK große handgemachte blumige im Dunkeln leuchtende Gepunktete Glasmurmeln Verschiedene Sportspielzeuge Kinderspiele Laufen,1,amazon.de,Amazon,Erlangen,,91052,MarketplaceFacilitator,"10,92","2,08",0,0,0,0,0,0,"-2,08","-1,95","-2,52",0,0,"6,45"
05.07.2021 02:45:01 UTC,15751614412,Bestellung,303-3934215-4392324,FBA_27W_Replacement_Bulb_Expp,"ARSUK Leuchtstoffröhre 27 W, Ersatz für natürliches Tageslicht / Sonneneinstrahlung, FML-Lampe, ideal für BB-DL210 [Energieklasse A+++] (27W Ersat",1,amazon.de,Amazon,Karsdorf,Sachsen-Anhalt,6638,MarketplaceFacilitator,"15,54","2,95",0,0,0,0,0,0,"-2,95","-2,77","-2,66",0,0,"10,11"
05.07.2021 02:51:05 UTC,15751614412,Bestellung,305-4271363-8937937,EU_Axpp_Milky_Marbles_packof40,"ARSUK Glasmurmeln, Spielzeug, Deko Kugeln Durchsichtig Klare Glasmurmeln, Dekoration Glaskügelchen bunt",1,amazon.de,Amazon,Ammerthal,Deutschland,92260,MarketplaceFacilitator,"3,78","0,72",0,0,0,0,0,0,"-0,72","-0,68","-2,16",0,0,"0,94"
05.07.2021 03:34:33 UTC,15751614412,Bestellung,306-6608366-9145928,DE-S&L-TMI-1207-Pink-Scissor,Stoffschere Nähen Scharfe Schere Stoff-Bastelschere zum Einfädeln Kunst Heimwerken Büroarbeit Edelstahl Vintage Storch-Stil Stickschere für Sicher,1,amazon.de,Amazon,Bad Oeynhausen,,32545,MarketplaceFacilitator,"3,35","0,64",0,0,0,0,0,0,"-0,64","-0,32","-1,73",0,0,"1,30"
05.07.2021 05:02:09 UTC,15751614412,Bestellung,304-7258530-0105923,FBA_Green_SprayingMop_600ml_A2xpp,ARSUK Sprühen Mopp Wasser Sprühen Bodenreiniger Fliesen Marmor Küche 600 ml Micro Fibre (Grün Spray Mop 600ml),1,amazon.de,Amazon,HEIDELBERG,Baden-Württemberg,69123,MarketplaceFacilitator,"11,93","2,27",0,0,0,0,0,0,"-2,27","-2,13","-3,99",0,0,"5,81"
05.07.2021 06:12:17 UTC,15751614412,Bestellung,305-1731075-0845107,FBA_A0xpp_Apple_peeler_Green,"ARSUK Apfelschäler, Corer, Kartoffel Obst Schäler und Cutter, Schälmaschine, Rotierend Apfel Schäler mit Saugwirkung Tasse (Apfelschäler: Grün)",1,amazon.de,Amazon,Unna,NRW,59423,MarketplaceFacilitator,"10,92","2,07",0,0,0,0,0,0,"-2,07","-1,95","-3,38",0,0,"5,59"
05.07.2021 06:48:40 UTC,15751614412,Bestellung,305-3069287-5419541,FBA_27W_Replacement_Bulb_Expp,"ARSUK Leuchtstoffröhre 27 W, Ersatz für natürliches Tageslicht / Sonneneinstrahlung, FML-Lampe, ideal für BB-DL210 [Energieklasse A+++] (27W Ersat",1,amazon.de,Amazon,Düsseldorf,,40237,MarketplaceFacilitator,"15,45","2,94",0,0,0,0,0,0,"-2,94","-2,76","-2,66",0,0,"10,03"
05.07.2021 07:39:18 UTC,15751614412,Bestellung,304-3495843-6037166,Fba_CAxpp_ARS-DL-209_Desk-Lamp_Grey,"ARSUK Schreibtischlampe, Energiesparlampe mit 27w Ersatz Tageslicht Birnen (Schreibtischlampe grau mit 27W lampe)",1,amazon.de,Amazon,Lauenstein,Sachsen,1778,,"22,18","4,21",0,0,0,0,0,0,0,"-3,96","-4,77",0,0,"17,66"
05.07.2021 07:50:02 UTC,15751614412,Anpassung,,"FBA_B0xpp_code:80042_5""-Ship-Bell",Versand durch Amazon Erstattung für Lagerbestand - Im Lager beschädigt,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,"11,41","11,41"
05.07.2021 08:55:51 UTC,15751614412,Bestellung,306-5831912-3260358,FBA_Purple_SprayingMop_600ml_A2xpp,ARSUK Sprühen Mopp Wasser Sprühen Bodenreiniger Fliesen Marmor Küche 700 ml Micro Fibre (Sprühen Mop 600ml Lila),1,amazon.de,Amazon,Eslohe (Sauerland),Nordrhein-Westfalen,59889,,"11,85","2,25",0,0,0,0,0,0,0,"-2,12","-3,99",0,0,"7,99"
05.07.2021 09:39:37 UTC,15751614412,Bestellung,304-5273902-6989133,SFP_ARS_GD004_4_Pair_Shoe-Rack,"ARSUK Schuhabstreifer gusseisen, Schuhbürsten, Gartendeko, rostbraun, Schuhzubehör & Pflege (4 Paar Stiefel Zahnstange)",1,amazon.de,Verkäufer,Duisburg,,47249,MarketplaceFacilitator,"32,76","6,23","14,29","2,71",0,0,0,0,"-8,94","-8,40",0,0,0,"38,65"
05.07.2021 09:39:37 UTC,15751614412,Bestellung,304-8268358-1821959,BBxPP_code:ARS-GD001_2_Pair_Boot_Rack_An,"ARSUK Welly Schuhabstreifer, Stiefelknecht, Schuhbürsten, Motiv Schuhzubehör & Pflege gusseisen Eisen Booten Gestell Halter, Schuh Gestell Rahmen, S",1,amazon.de,Verkäufer,Marloffstein,Bayern,91080,MarketplaceFacilitator,"29,40","5,59","14,29","2,71",0,0,0,0,"-8,30","-7,80",0,0,0,"35,89"
05.07.2021 09:39:44 UTC,15751614412,Bestellung,304-2343960-3020310,1X_27W Replacement Bulb-8X99,"ARSUK Ersatz-Leuchtmittel für Tageslicht-Leselampen, 27 W, 4-polig, GX10Q-4, Vierfachröhre (6500 K)",1,amazon.de,Verkäufer,Sittensen,,27419,MarketplaceFacilitator,"10,92","2,07","14,29","2,71",0,0,0,0,"-4,78","-4,50",0,0,0,"20,71"
05.07.2021 09:40:14 UTC,15751614412,Bestellung,302-2018287-4857144,SF-5xpp_Code:3005_snuffer-hammered-shape,ARSUK Candle Snuffer Set Feuerlöscher aus massivem Messing Nickel Holz Kerzenabdeckung Werkzeug zum sicheren Löschen (Messing gehämmert),1,amazon.de,Verkäufer,München,Bayern,80637,MarketplaceFacilitator,"11,78","2,24","14,29","2,71",0,0,0,0,"-4,95","-4,65",0,0,0,"21,42"
05.07.2021 09:43:50 UTC,15751614412,Bestellung,302-9263647-6714716,FBA_Dxpp_100psc_ColourMarbles,"ARSUK Glasmurmeln, Spielzeug, Deko Kugeln Durchsichtig Klare Glasmurmeln, Dekoration Glaskügelchen bunt",1,amazon.de,Amazon,Ludwigsburg,,71642,MarketplaceFacilitator,"10,08","1,91",0,0,0,0,0,0,"-1,91","-1,80","-2,52",0,0,"5,76"
05.07.2021 10:02:59 UTC,15751614412,Erstattung,304-3495843-6037166,Fba_CAxpp_ARS-DL-209_Desk-Lamp_Grey,"ARSUK Schreibtischlampe, Energiesparlampe mit 27w Ersatz Tageslicht Birnen (Schreibtischlampe grau mit 27W lampe)",1,amazon.de,Amazon,Lauenstein,Sachsen,1778,,"-22,18","-4,21",0,0,0,0,0,0,0,"3,17",0,0,0,"-23,22"
05.07.2021 10:25:32 UTC,15751614412,Erstattung,306-5831912-3260358,FBA_Purple_SprayingMop_600ml_A2xpp,ARSUK Sprühen Mopp Wasser Sprühen Bodenreiniger Fliesen Marmor Küche 700 ml Micro Fibre (Sprühen Mop 600ml Lila),1,amazon.de,Amazon,Eslohe (Sauerland),Nordrhein-Westfalen,59889,,"-11,85","-2,25",0,0,0,0,0,0,0,"1,70",0,0,0,"-12,40"
05.07.2021 12:23:29 UTC,15751614412,Bestellung,306-1829222-6481146,DE-S&L-FBA-1197-Stork-Black&White,"ARSUK 10,5 cm Mehrzweck-Stickschere, Handarbeitsschere, Kreuzstich Kleine Fancy Pink & Orange Handarbeiten (Storch Schwarz & Weiß Schere)",2,amazon.de,Amazon,Berlin,,13351,MarketplaceFacilitator,"6,70","1,28",0,0,0,0,0,0,"-1,28","-0,64","-3,46",0,0,"2,60"
05.07.2021 13:34:30 UTC,15751614412,Bestellung,305-2467274-9729145,DE-S&L-TMI-1207-Pink-Scissor,Stoffschere Nähen Scharfe Schere Stoff-Bastelschere zum Einfädeln Kunst Heimwerken Büroarbeit Edelstahl Vintage Storch-Stil Stickschere für Sicher,1,amazon.de,Amazon,Neu-Isenburg,Hessen,63263,MarketplaceFacilitator,"3,35","0,64",0,0,0,0,0,0,"-0,64","-0,32","-1,73",0,0,"1,30"
05.07.2021 13:47:34 UTC,15751614412,Bestellung,304-2711776-6101137,EU_Axpp_Milky_Marbles_packof40,"ARSUK Glasmurmeln, Spielzeug, Deko Kugeln Durchsichtig Klare Glasmurmeln, Dekoration Glaskügelchen bunt",1,amazon.de,Amazon,Remscheid,Deutschland,42855,,"3,78","0,72",0,0,0,0,0,0,0,"-0,68","-2,16",0,0,"1,66"
05.07.2021 14:20:14 UTC,15751614412,Bestellung,304-5280817-5874761,SF-4PP_10pc_Doted_Marbles,"ARSUK 10pcs Large Handmade Flowerish Style Glow in The Dark Punktierte Glasmurmeln, Schutz vor Beschädigungen, Sportspielzeug & Outdoor (10 Stück Ge",1,amazon.de,Verkäufer,"Bad Lauchstädt, Goethestadt",Sachsen-Anhalt,6246,MarketplaceFacilitator,"10,08","1,92","14,29","2,71",0,0,0,0,"-4,63","-4,35",0,0,0,"20,02"
05.07.2021 14:32:38 UTC,15751614412,Bestellung,302-1944842-0046718,FBA_Desk_Lamp_DL211_Grey_Bulb,"ARSUK Schreibtischlampe, Energiesparlampe mit 27w Ersatz Tageslicht Birnen (Schreibtischlampe Schwarz mit 27W lampe)",1,amazon.de,Amazon,Augsburg,Deutschland,86156,,"21,84","4,15",0,0,0,0,0,0,0,"-3,90","-4,57",0,0,"17,52"
05.07.2021 16:03:49 UTC,15751614412,Bestellung,306-2346530-3057929,Fba_CAxpp_ARS-DL-209_Desk-Lamp_Grey,"ARSUK Schreibtischlampe, Energiesparlampe mit 27w Ersatz Tageslicht Birnen (Schreibtischlampe grau mit 27W lampe)",1,amazon.de,Amazon,Tuttlingen,,78532,,"26,39",0,"1,99",0,0,0,"-1,99",0,0,"-3,96","-4,77",0,0,"17,66"
05.07.2021 16:52:04 UTC,15751614412,Bestellung,304-0845343-1981118,FBA_4PP_10pc_Glow_inthedark_Marbles,"ARSUK 10pcs Large Handmade Flowerish Style Glow in The Dark Punktierte Glasmurmeln, Schutz vor Beschädigungen, Sportspielzeug & Outdoor (10 Stück im",1,amazon.de,Amazon,"Bad Lauchstädt, Goethestadt",Sachsen-Anhalt,6246,MarketplaceFacilitator,"9,24","1,76",0,0,0,0,0,0,"-1,76","-1,65","-2,52",0,0,"5,07"
05.07.2021 17:39:47 UTC,15751614412,Bestellung,303-4067217-9373917,FBA_Green_SprayingMop_600ml_A2xpp,ARSUK Sprühen Mopp Wasser Sprühen Bodenreiniger Fliesen Marmor Küche 600 ml Micro Fibre (Grün Spray Mop 600ml),1,amazon.de,Amazon,Wiener Neustadt,niederostereich,2700,MarketplaceFacilitator,"11,93","2,39",0,0,0,0,0,0,"-2,39","-2,15","-3,99",0,0,"5,79"
05.07.2021 18:03:05 UTC,15751614412,Bestellung,305-7537559-6250757,9xpp_baby-cont-ARS-78805-MEDIUM-16pc,"ARSUK Babynahrung Aufbewahrung, zubereitet snackbox für Toddlers and Babies Kinder 16-teilig, 250 ml, BPA-Frei",1,amazon.de,Amazon,Wien,Wien,1180,MarketplaceFacilitator,"14,28","2,86",0,0,0,0,0,0,"-2,86","-2,57","-3,38",0,0,"8,33"
05.07.2021 18:35:04 UTC,15751614412,Bestellung,302-8887303-0226720,DE-S&L-FBA-1169-Nail-scissor-7cm,Nagelschere und Nagelhautschere extra fein Solingen - Extra scharf mit gebogener Schneide - Fingernagel Nail Scissors- und Nagel schere Fussnägel - n,1,amazon.de,Amazon,STRULLENDORF,Bayern,96129,MarketplaceFacilitator,"4,19","0,80",0,0,0,0,0,0,"-0,80","-0,40","-1,73",0,0,"2,06"
05.07.2021 20:16:22 UTC,15751614412,Bestellung,028-8697452-9414738,FBA_A2xpp_Code:ARS-TG04-BK-Target-Plate,ARSUK BB Schießen Zielscheibe Automatischer Reset Rotator Paintball Gun Metal 37x 26x20 cm,1,amazon.de,Amazon,Wernberg-Köblitz,,92533,MarketplaceFacilitator,"14,61","2,78",0,0,0,0,0,0,"-2,78","-2,61","-3,38",0,0,"8,62"
05.07.2021 21:01:05 UTC,15751614412,Bestellung,028-5426513-0753962,FBA_27W_Replacement_Bulb_Expp,"ARSUK Leuchtstoffröhre 27 W, Ersatz für natürliches Tageslicht / Sonneneinstrahlung, FML-Lampe, ideal für BB-DL210 [Energieklasse A+++] (27W Ersat",1,amazon.de,Amazon,Neckargemünd,Baden Württemberg,69151,MarketplaceFacilitator,"15,79","3,00",0,0,0,0,0,0,"-3,00","-2,82","-2,66",0,0,"10,31"
05.07.2021 21:18:41 UTC,15751614412,Bestellung,305-7212600-0730741,FBA_8pcs-plastic-box-Small,"ARSUK Mini-Vorratsbehälter 8 Stück - 120ml, Mehrfarbig, Kunststoff, BPA-Frei, 5.7x5.7x3.8cm BPA-Frei",1,amazon.de,Amazon,Hamburg,Hamburg,20539,MarketplaceFacilitator,"9,24","1,75",0,0,0,0,0,0,"-1,75","-1,65","-2,95",0,0,"4,64"
05.07.2021 21:55:26 UTC,15751614412,Bestellung,302-8847957-9152328,FBA_27W_Replacement_Bulb_Expp,"ARSUK Leuchtstoffröhre 27 W, Ersatz für natürliches Tageslicht / Sonneneinstrahlung, FML-Lampe, ideal für BB-DL210 [Energieklasse A+++] (27W Ersat",1,amazon.de,Amazon,Fuchstal,Bayern,86925,MarketplaceFacilitator,"15,79","3,00",0,0,0,0,0,0,"-3,00","-2,82","-2,66",0,0,"10,31"
05.07.2021 22:04:06 UTC,15751614412,Bestellung,305-4589515-9840342,FBA_27W_Replacement_Bulb_Expp,"ARSUK Leuchtstoffröhre 27 W, Ersatz für natürliches Tageslicht / Sonneneinstrahlung, FML-Lampe, ideal für BB-DL210 [Energieklasse A+++] (27W Ersat",1,amazon.de,Amazon,Hannover,Niedersachsen,30167,MarketplaceFacilitator,"15,54","2,95",0,0,0,0,0,0,"-2,95","-2,77","-2,66",0,0,"10,11"
06.07.2021 00:47:47 UTC,15790946642,Bestellung,304-2813193-9141149,DE-S&L-FBA-1169-Nail-scissor-7cm,Nagelschere und Nagelhautschere extra fein Solingen - Extra scharf mit gebogener Schneide - Fingernagel Nail Scissors- und Nagel schere Fussnägel - n,2,amazon.de,Amazon,Rhede,,46414,MarketplaceFacilitator,"8,38","1,60",0,0,0,0,0,0,"-1,60","-0,80","-3,46",0,0,"4,12"
06.07.2021 01:35:01 UTC,15790946642,Bestellung,304-0086445-9194718,DE-S&L-FBA_Baby_Scissors-639,Nagelschere und Nagelhautschere extra fein Solingen - Extra scharf mit gebogener Schneide - Fingernagel Nail Scissors- und Nagel schere Fussnägel - n,1,amazon.de,Amazon,Munderfing,,5222,MarketplaceFacilitator,"3,77","0,75",0,0,0,0,0,0,"-0,75","-0,68","-1,73",0,0,"1,36"
06.07.2021 02:12:56 UTC,15790946642,Bestellung,306-1051696-4670762,FBA_27W_Replacement_Bulb_Expp,"ARSUK Leuchtstoffröhre 27 W, Ersatz für natürliches Tageslicht / Sonneneinstrahlung, FML-Lampe, ideal für BB-DL210 [Energieklasse A+++] (27W Ersat",1,amazon.de,Amazon,Pozna?,,61-407,MarketplaceFacilitator,"15,54","3,57","4,87","1,12",0,0,0,0,"-4,69","-2,87","-8,65",0,0,"8,89"
06.07.2021 02:52:34 UTC,15790946642,Bestellung,305-4222105-6413158,DE-S&L-FBA-1169-Nail-scissor-7cm,Nagelschere und Nagelhautschere extra fein Solingen - Extra scharf mit gebogener Schneide - Fingernagel Nail Scissors- und Nagel schere Fussnägel - n,1,amazon.de,Amazon,Bonerath,,54316,MarketplaceFacilitator,"4,19","0,80","1,12","0,21",0,0,0,0,"-1,01","-0,40","-3,06",0,0,"1,85"
06.07.2021 02:56:53 UTC,15790946642,Bestellung,028-9597032-8401118,Fba_CAxpp_Code:ARS-DL-209_Desk-Lamp_GRAY,"ARSUK®Schreibtischlampen, Lampenfüße, Tisch- & Nachttischlampen (Schreibtischlampen, Schreibtischlamp Grau mit 27w Glühlampe)",1,amazon.de,Amazon,Erding,Bayern,85435,MarketplaceFacilitator,"25,45","4,84","3,35","0,64",0,0,"-3,35","-0,64","-4,84","-4,54","-4,77",0,0,"16,14"
06.07.2021 03:16:09 UTC,15790946642,Bestellung,028-9081469-9699520,FBA_Dxpp_100psc_ColourMarbles,"ARSUK Glasmurmeln, Spielzeug, Deko Kugeln Durchsichtig Klare Glasmurmeln, Dekoration Glaskügelchen bunt",1,amazon.de,Amazon,Berlin,,13089,MarketplaceFacilitator,"10,08","1,91",0,0,0,0,0,0,"-1,91","-1,80","-2,52",0,0,"5,76"
06.07.2021 03:23:24 UTC,15790946642,Bestellung,305-4317976-1969943,FBA_27W_Replacement_Bulb_Expp,"ARSUK Leuchtstoffröhre 27 W, Ersatz für natürliches Tageslicht / Sonneneinstrahlung, FML-Lampe, ideal für BB-DL210 [Energieklasse A+++] (27W Ersat",1,amazon.de,Amazon,Ammersbek,,22949,MarketplaceFacilitator,"15,79","3,00",0,0,0,0,0,0,"-3,00","-2,82","-2,66",0,0,"10,31"
06.07.2021 03:53:36 UTC,15790946642,Bestellung,302-6958241-5753163,FBA_27W_Replacement_Bulb_Expp,"ARSUK Leuchtstoffröhre 27 W, Ersatz für natürliches Tageslicht / Sonneneinstrahlung, FML-Lampe, ideal für BB-DL210 [Energieklasse A+++] (27W Ersat",1,amazon.de,Amazon,Neuss,NRW,41460,MarketplaceFacilitator,"15,71","2,98",0,0,0,0,0,0,"-2,98","-2,80","-2,66",0,0,"10,25"
06.07.2021 06:24:57 UTC,15790946642,Bestellung,303-7057114-1117965,Fba_CAxpp_Code:ARS-DL-209_Desk-Lamp_GRAY,"ARSUK®Schreibtischlampen, Lampenfüße, Tisch- & Nachttischlampen (Schreibtischlampen, Schreibtischlamp Grau mit 27w Glühlampe)",1,amazon.de,Amazon,Bottrop,,46238,MarketplaceFacilitator,"25,45","4,84","1,67","0,32",0,0,"-1,67","-0,32","-4,84","-4,54","-4,77",0,0,"16,14"
06.07.2021 07:39:44 UTC,15790946642,Bestellung,302-1966216-1413107,PAN_EU_TMI-1167_Beard&Mustache_Scissors,"ARSUK Bartschere, Schnurrbart Schere, Nase Haarentfernung Edelstahl Schere Geeignet zum Stutzen des Bartes, Nasen, Ohrenhaare, Schnurrbart und Körper",1,amazon.de,Amazon,Aachen,,52074,MarketplaceFacilitator,"5,03","0,96",0,0,0,0,0,0,"-0,96","-0,90","-1,73",0,0,"2,40"
06.07.2021 08:49:28 UTC,15790946642,Bestellung,302-8751604-8192362,FBA_Spraying_Mop_Purple_600ml_a2xpp,"Spritzen Wischmopp für Laminat Und Fliesen, Marmor, Holz, Bodenstehend, Active Sprühflasche Fegen (Lila Wischmopp 600ml)",1,amazon.de,Amazon,Hildesheim,Niedersachsen,31141,MarketplaceFacilitator,"11,89","2,26",0,0,0,0,0,0,"-2,26","-2,12","-3,99",0,0,"5,78"
06.07.2021 08:50:23 UTC,15790946642,Bestellung,303-4486907-0869129,8xpp_code:ARS-HM,ARSUK große handgemachte blumige im Dunkeln leuchtende Gepunktete Glasmurmeln Verschiedene Sportspielzeuge Kinderspiele Laufen,1,amazon.de,Amazon,Rutesheim,,71277,MarketplaceFacilitator,"10,92","2,08",0,0,0,0,0,0,"-2,08","-1,95","-2,52",0,0,"6,45"
06.07.2021 09:04:10 UTC,15790946642,Bestellung,306-4340175-4106741,Fba_A6xPP__Toi-holder-Code:Tol-02-Nickl,"ARSUK Toilettenpapierhalter, Seidenpapierspender Traditioneller Vintage-Stil im viktorianischen Stil (Nickel)",1,amazon.de,Amazon,Ampfing,,84539,MarketplaceFacilitator,"10,92","2,08",0,0,0,0,0,0,"-2,08","-1,69","-3,99",0,0,"5,24"
06.07.2021 09:10:12 UTC,15790946642,Bestellung,306-6941951-7012315,PAN_EU_TMI-1167_Beard&Mustache_Scissors,"ARSUK Bartschere, Schnurrbart Schere, Nase Haarentfernung Edelstahl Schere Geeignet zum Stutzen des Bartes, Nasen, Ohrenhaare, Schnurrbart und Körper",1,amazon.de,Amazon,Osnabrück,,49074,MarketplaceFacilitator,"5,03","0,96",0,0,0,0,0,0,"-0,96","-0,90","-1,73",0,0,"2,40"
06.07.2021 10:40:37 UTC,15790946642,Bestellung,028-9925471-8842736,"SFP_B7xpp_ShipBell_80043_Dia_6""","ARSUK Schiffsglocke Türklingel Messing Wand Tür Bahnhofs Garten Glocke für Schulempfang, Abendessen, Shop, Hotelservice, Dekorationen, Weihnachtsba",1,amazon.de,Verkäufer,Weil Im Schönbuch,,71093,MarketplaceFacilitator,"27,72","5,27","14,29","2,71",0,0,0,0,"-7,98","-7,50",0,0,0,"34,51"
06.07.2021 10:42:49 UTC,15790946642,Bestellung,302-9300287-6625129,SFP-B0xpp_Code:80042_5inch_shipbell,"ARSUK Schiffsglocke Türklingel Messing Wand Tür Bahnhofs Garten Glocke für Schulempfang, Abendessen, Shop, Hotelservice, Dekorationen, Weihnachtsba",1,amazon.de,Verkäufer,Vintl,BZ,39030,MarketplaceFacilitator,"23,76","5,23","22,95","5,05",0,0,0,0,"-10,28","-8,55",0,0,0,"38,16"
06.07.2021 12:15:08 UTC,15790946642,Bestellung,304-2813193-9141149,PAN-EU-FBA-BxPP_TMI-1167_cuticlescissors,Nagelschere und Nagelhautschere extra fein Solingen - Extra scharf mit gebogener Schneide - Fingernagel Nail Scissors- und Nagel schere Fussnägel - n,1,amazon.de,Amazon,Rhede,,46414,MarketplaceFacilitator,"4,19","0,80",0,0,0,0,0,0,"-0,80","-0,40","-1,73",0,0,"2,06"
06.07.2021 15:34:45 UTC,15790946642,Bestellung,306-8423944-6809106,FBA_Dxpp_100psc_ColourMarbles,"ARSUK Glasmurmeln, Spielzeug, Deko Kugeln Durchsichtig Klare Glasmurmeln, Dekoration Glaskügelchen bunt",1,amazon.de,Amazon,Bochum,Nordrhein-Westfalen,44789,MarketplaceFacilitator,"10,08","1,91",0,0,0,0,0,0,"-1,91","-1,80","-2,52",0,0,"5,76"
06.07.2021 15:37:30 UTC,15790946642,Bestellung,306-8329851-6917132,FBA_4PP_10pc_Glow_inthedark_Marbles,"ARSUK 10pcs Large Handmade Flowerish Style Glow in The Dark Punktierte Glasmurmeln, Schutz vor Beschädigungen, Sportspielzeug & Outdoor (10 Stück im",2,amazon.de,Amazon,Hanau,Hessen,63452,MarketplaceFacilitator,"18,48","3,52",0,0,0,0,0,0,"-3,52","-3,30","-5,04",0,0,"10,14"
06.07.2021 15:41:01 UTC,15790946642,Erstattung,306-0345091-2377941,FBA_27W_Replacement_Bulb_Expp,"ARSUK Leuchtstoffröhre 27 W, Ersatz für natürliches Tageslicht / Sonneneinstrahlung, FML-Lampe, ideal für BB-DL210 [Energieklasse A+++] (27W Ersat",1,amazon.de,Amazon,Teutschenthal,Sachsen-Anhalt,6179,,"-15,12","-2,87","-1,12","-0,21",0,0,0,0,0,"2,16","1,33",0,0,"-15,83"
06.07.2021 16:29:25 UTC,15790946642,Bestellung,303-4219332-0273113,FBA_27W_Replacement_Bulb_Expp,"ARSUK Leuchtstoffröhre 27 W, Ersatz für natürliches Tageslicht / Sonneneinstrahlung, FML-Lampe, ideal für BB-DL210 [Energieklasse A+++] (27W Ersat",1,amazon.de,Amazon,Frankfurt Am Main,,60325,MarketplaceFacilitator,"15,79","3,00",0,0,0,0,0,0,"-3,00","-2,82","-2,66",0,0,"10,31"
06.07.2021 17:11:31 UTC,15790946642,Übertrag,,,An Konto mit der Endung:  598,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,"-794,88","-794,88"
